time,mg/m3,lat,lon
2015-04-10 15:35:49 -0700,0.006,37.8025,-122.297
2015-04-10 15:35:50 -0700,0.006,37.8026,-122.297
2015-04-10 15:35:51 -0700,0.005,37.8026,-122.297
2015-04-10 15:35:52 -0700,0.006,37.8026,-122.297
2015-04-10 15:35:53 -0700,0.006,37.8026,-122.297
2015-04-10 15:35:54 -0700,0.007,37.8026,-122.297
2015-04-10 15:35:55 -0700,0.008,37.8026,-122.297
2015-04-10 15:35:56 -0700,0.006,37.8026,-122.297
2015-04-10 15:35:57 -0700,0.006,37.8027,-122.297
2015-04-10 15:35:58 -0700,0.006,37.8027,-122.297
2015-04-10 15:35:59 -0700,0.005,37.8027,-122.297
2015-04-10 15:36:00 -0700,0.006,37.8027,-122.297
2015-04-10 15:36:01 -0700,0.006,37.8027,-122.297
2015-04-10 15:36:02 -0700,0.006,37.8027,-122.297
2015-04-10 15:36:03 -0700,0.006,37.8027,-122.297
2015-04-10 15:36:04 -0700,0.005,37.8027,-122.297
2015-04-10 15:36:05 -0700,0.006,37.8027,-122.297
2015-04-10 15:36:06 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:07 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:08 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:09 -0700,0.006,37.8028,-122.297
2015-04-10 15:36:10 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:11 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:12 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:13 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:14 -0700,0.007,37.8028,-122.297
2015-04-10 15:36:15 -0700,0.006,37.8029,-122.297
2015-04-10 15:36:16 -0700,0.007,37.8029,-122.2969
2015-04-10 15:36:17 -0700,0.008,37.8029,-122.2969
2015-04-10 15:36:18 -0700,0.007,37.8029,-122.2969
2015-04-10 15:36:19 -0700,0.008,37.8029,-122.2969
2015-04-10 15:36:20 -0700,0.009,37.8029,-122.2969
2015-04-10 15:36:21 -0700,0.008,37.8029,-122.2969
2015-04-10 15:36:22 -0700,0.008,37.8029,-122.2969
2015-04-10 15:36:23 -0700,0.008,37.8029,-122.2969
2015-04-10 15:36:24 -0700,0.007,37.8029,-122.2969
2015-04-10 15:36:25 -0700,0.008,37.8029,-122.2969
2015-04-10 15:36:26 -0700,0.007,37.8029,-122.2969
2015-04-10 15:36:27 -0700,0.007,37.8029,-122.2969
2015-04-10 15:36:28 -0700,0.007,37.8029,-122.2969
2015-04-10 15:36:29 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:30 -0700,0.008,37.8029,-122.2968
2015-04-10 15:36:31 -0700,0.008,37.8029,-122.2968
2015-04-10 15:36:32 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:33 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:34 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:35 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:36 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:37 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:38 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:40 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:41 -0700,0.008,37.8029,-122.2968
2015-04-10 15:36:42 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:43 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:44 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:45 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:46 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:47 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:48 -0700,0.007,37.8029,-122.2968
2015-04-10 15:36:49 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:50 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:51 -0700,0.006,37.8029,-122.2968
2015-04-10 15:36:52 -0700,0.006,37.8029,-122.2967
2015-04-10 15:36:53 -0700,0.008,37.8029,-122.2967
2015-04-10 15:36:55 -0700,0.007,37.8029,-122.2967
2015-04-10 15:36:56 -0700,0.006,37.8029,-122.2967
2015-04-10 15:36:57 -0700,0.006,37.8029,-122.2967
2015-04-10 15:36:58 -0700,0.004,37.8029,-122.2967
2015-04-10 15:36:59 -0700,0.005,37.8029,-122.2967
2015-04-10 15:37:00 -0700,0.005,37.8029,-122.2967
2015-04-10 15:37:01 -0700,0.007,37.8029,-122.2967
2015-04-10 15:37:02 -0700,0.008,37.8029,-122.2967
2015-04-10 15:37:03 -0700,0.006,37.8029,-122.2967
2015-04-10 15:37:04 -0700,0.006,37.8029,-122.2966
2015-04-10 15:37:05 -0700,0.005,37.8029,-122.2966
2015-04-10 15:37:06 -0700,0.005,37.8029,-122.2966
2015-04-10 15:37:07 -0700,0.005,37.8029,-122.2966
2015-04-10 15:37:08 -0700,0.005,37.8029,-122.2966
2015-04-10 15:37:10 -0700,0.006,37.8029,-122.2966
2015-04-10 15:37:11 -0700,0.007,37.8029,-122.2966
2015-04-10 15:37:12 -0700,0.007,37.8029,-122.2966
2015-04-10 15:37:13 -0700,0.006,37.8029,-122.2966
2015-04-10 15:37:14 -0700,0.006,37.8029,-122.2966
2015-04-10 15:37:15 -0700,0.005,37.8029,-122.2966
2015-04-10 15:37:16 -0700,0.006,37.8029,-122.2965
2015-04-10 15:37:17 -0700,0.007,37.8029,-122.2965
2015-04-10 15:37:18 -0700,0.006,37.8029,-122.2966
2015-04-10 15:37:19 -0700,0.007,37.8029,-122.2966
2015-04-10 15:37:20 -0700,0.005,37.8029,-122.2966
2015-04-10 15:37:21 -0700,0.008,37.8029,-122.2966
2015-04-10 15:37:22 -0700,0.010,37.8029,-122.2966
2015-04-10 15:37:23 -0700,0.009,37.8029,-122.2966
2015-04-10 15:37:25 -0700,0.007,37.8029,-122.2966
2015-04-10 15:37:26 -0700,0.007,37.8029,-122.2966
2015-04-10 15:37:27 -0700,0.006,37.8029,-122.2966
2015-04-10 15:37:28 -0700,0.007,37.8029,-122.2966
2015-04-10 15:37:29 -0700,0.008,37.8029,-122.2966
2015-04-10 15:37:30 -0700,0.006,37.8029,-122.2966
2015-04-10 15:37:31 -0700,0.006,37.8029,-122.2965
2015-04-10 15:37:32 -0700,0.006,37.8029,-122.2965
2015-04-10 15:37:33 -0700,0.005,37.8029,-122.2965
2015-04-10 15:37:34 -0700,0.005,37.8029,-122.2965
2015-04-10 15:37:35 -0700,0.005,37.8029,-122.2965
2015-04-10 15:37:36 -0700,0.005,37.8029,-122.2965
2015-04-10 15:37:37 -0700,0.005,37.8029,-122.2965
2015-04-10 15:37:38 -0700,0.005,37.8029,-122.2965
2015-04-10 15:37:39 -0700,0.005,37.8028,-122.2965
2015-04-10 15:37:40 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:41 -0700,0.004,37.8028,-122.2964
2015-04-10 15:37:42 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:43 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:44 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:45 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:46 -0700,0.004,37.8028,-122.2964
2015-04-10 15:37:47 -0700,0.004,37.8028,-122.2964
2015-04-10 15:37:48 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:49 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:50 -0700,0.005,37.8028,-122.2964
2015-04-10 15:37:51 -0700,0.006,37.8028,-122.2964
2015-04-10 15:37:52 -0700,0.005,37.8028,-122.2963
2015-04-10 15:37:53 -0700,0.005,37.8028,-122.2963
2015-04-10 15:37:54 -0700,0.005,37.8028,-122.2963
2015-04-10 15:37:55 -0700,0.004,37.8028,-122.2963
2015-04-10 15:37:56 -0700,0.005,37.8028,-122.2963
2015-04-10 15:37:57 -0700,0.004,37.8028,-122.2963
2015-04-10 15:37:58 -0700,0.005,37.8028,-122.2963
2015-04-10 15:37:59 -0700,0.005,37.8028,-122.2963
2015-04-10 15:38:00 -0700,0.004,37.8028,-122.2963
2015-04-10 15:38:01 -0700,0.004,37.8028,-122.2962
2015-04-10 15:38:02 -0700,0.005,37.8028,-122.2962
2015-04-10 15:38:03 -0700,0.005,37.8028,-122.2962
2015-04-10 15:38:04 -0700,0.005,37.8028,-122.2962
2015-04-10 15:38:05 -0700,0.005,37.8028,-122.2962
2015-04-10 15:38:06 -0700,0.004,37.8028,-122.2962
2015-04-10 15:38:07 -0700,0.004,37.8028,-122.2962
2015-04-10 15:38:08 -0700,0.005,37.8028,-122.2962
2015-04-10 15:38:09 -0700,0.006,37.8028,-122.2962
2015-04-10 15:38:10 -0700,0.005,37.8028,-122.2961
2015-04-10 15:38:11 -0700,0.005,37.8028,-122.2961
2015-04-10 15:38:12 -0700,0.004,37.8028,-122.2961
2015-04-10 15:38:13 -0700,0.004,37.8028,-122.2961
2015-04-10 15:38:15 -0700,0.005,37.8028,-122.2961
2015-04-10 15:38:16 -0700,0.004,37.8027,-122.2961
2015-04-10 15:38:17 -0700,0.004,37.8027,-122.2961
2015-04-10 15:38:18 -0700,0.005,37.8027,-122.2961
2015-04-10 15:38:19 -0700,0.005,37.8027,-122.2961
2015-04-10 15:38:20 -0700,0.004,37.8027,-122.2961
2015-04-10 15:38:21 -0700,0.005,37.8027,-122.2961
2015-04-10 15:38:22 -0700,0.005,37.8027,-122.296
2015-04-10 15:38:23 -0700,0.004,37.8027,-122.296
2015-04-10 15:38:24 -0700,0.004,37.8027,-122.296
2015-04-10 15:38:25 -0700,0.004,37.8027,-122.296
2015-04-10 15:38:26 -0700,0.005,37.8027,-122.296
2015-04-10 15:38:27 -0700,0.005,37.8027,-122.296
2015-04-10 15:38:28 -0700,0.005,37.8027,-122.296
2015-04-10 15:38:29 -0700,0.004,37.8027,-122.296
2015-04-10 15:38:30 -0700,0.006,37.8027,-122.2959
2015-04-10 15:38:31 -0700,0.011,37.8027,-122.2959
2015-04-10 15:38:32 -0700,0.015,37.8027,-122.2959
2015-04-10 15:38:33 -0700,0.006,37.8028,-122.2959
2015-04-10 15:38:34 -0700,0.005,37.8028,-122.2959
2015-04-10 15:38:35 -0700,0.005,37.8028,-122.2959
2015-04-10 15:38:36 -0700,0.005,37.8028,-122.2959
2015-04-10 15:38:37 -0700,0.006,37.8028,-122.2959
2015-04-10 15:38:38 -0700,0.006,37.8028,-122.2959
2015-04-10 15:38:39 -0700,0.005,37.8028,-122.2959
2015-04-10 15:38:40 -0700,0.005,37.8028,-122.2959
2015-04-10 15:38:41 -0700,0.005,37.8028,-122.2959
2015-04-10 15:38:42 -0700,0.005,37.8028,-122.2959
2015-04-10 15:38:43 -0700,0.005,37.8029,-122.2959
2015-04-10 15:38:44 -0700,0.004,37.8029,-122.2959
2015-04-10 15:38:45 -0700,0.004,37.8029,-122.2959
2015-04-10 15:38:46 -0700,0.004,37.8029,-122.2959
2015-04-10 15:38:47 -0700,0.005,37.8029,-122.2959
2015-04-10 15:38:48 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:49 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:50 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:51 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:52 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:53 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:54 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:55 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:56 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:57 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:58 -0700,0.004,37.8029,-122.2958
2015-04-10 15:38:59 -0700,0.004,37.8029,-122.2958
2015-04-10 15:39:00 -0700,0.004,37.8029,-122.2958
2015-04-10 15:39:01 -0700,0.004,37.803,-122.2958
2015-04-10 15:39:02 -0700,0.004,37.803,-122.2958
2015-04-10 15:39:03 -0700,0.004,37.803,-122.2958
2015-04-10 15:39:04 -0700,0.004,37.803,-122.2958
2015-04-10 15:39:05 -0700,0.004,37.803,-122.2958
2015-04-10 15:39:06 -0700,0.004,37.803,-122.2958
2015-04-10 15:39:07 -0700,0.004,37.803,-122.2958
2015-04-10 15:39:08 -0700,0.003,37.803,-122.2957
2015-04-10 15:39:09 -0700,0.004,37.803,-122.2957
2015-04-10 15:39:10 -0700,0.005,37.803,-122.2957
2015-04-10 15:39:11 -0700,0.004,37.803,-122.2957
2015-04-10 15:39:12 -0700,0.003,37.803,-122.2957
2015-04-10 15:39:13 -0700,0.004,37.803,-122.2957
2015-04-10 15:39:14 -0700,0.005,37.803,-122.2957
2015-04-10 15:39:15 -0700,0.004,37.803,-122.2957
2015-04-10 15:39:16 -0700,0.004,37.803,-122.2957
2015-04-10 15:39:17 -0700,0.003,37.803,-122.2957
2015-04-10 15:39:18 -0700,0.004,37.8031,-122.2957
2015-04-10 15:39:19 -0700,0.004,37.8031,-122.2957
2015-04-10 15:39:20 -0700,0.004,37.8031,-122.2957
2015-04-10 15:39:21 -0700,0.005,37.8031,-122.2957
2015-04-10 15:39:22 -0700,0.005,37.8031,-122.2957
2015-04-10 15:39:23 -0700,0.005,37.8031,-122.2957
2015-04-10 15:39:24 -0700,0.005,37.8031,-122.2957
2015-04-10 15:39:25 -0700,0.004,37.8031,-122.2957
2015-04-10 15:39:26 -0700,0.004,37.8031,-122.2957
2015-04-10 15:39:27 -0700,0.004,37.8032,-122.2957
2015-04-10 15:39:28 -0700,0.004,37.8032,-122.2957
2015-04-10 15:39:29 -0700,0.005,37.8032,-122.2957
2015-04-10 15:39:30 -0700,0.004,37.8032,-122.2957
2015-04-10 15:39:31 -0700,0.004,37.8032,-122.2957
2015-04-10 15:39:32 -0700,0.005,37.8032,-122.2957
2015-04-10 15:39:33 -0700,0.006,37.8032,-122.2957
2015-04-10 15:39:34 -0700,0.005,37.8033,-122.2957
2015-04-10 15:39:35 -0700,0.004,37.8033,-122.2957
2015-04-10 15:39:36 -0700,0.004,37.8033,-122.2957
2015-04-10 15:39:37 -0700,0.004,37.8033,-122.2957
2015-04-10 15:39:38 -0700,0.004,37.8033,-122.2957
2015-04-10 15:39:39 -0700,0.004,37.8033,-122.2957
2015-04-10 15:39:40 -0700,0.004,37.8033,-122.2957
2015-04-10 15:39:41 -0700,0.005,37.8033,-122.2957
2015-04-10 15:39:42 -0700,0.004,37.8033,-122.2957
2015-04-10 15:39:43 -0700,0.005,37.8033,-122.2957
2015-04-10 15:39:44 -0700,0.005,37.8033,-122.2957
2015-04-10 15:39:45 -0700,0.005,37.8034,-122.2957
2015-04-10 15:39:47 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:48 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:49 -0700,0.005,37.8034,-122.2957
2015-04-10 15:39:50 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:51 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:52 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:53 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:54 -0700,0.003,37.8034,-122.2957
2015-04-10 15:39:55 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:56 -0700,0.004,37.8034,-122.2957
2015-04-10 15:39:57 -0700,0.004,37.8035,-122.2957
2015-04-10 15:39:58 -0700,0.004,37.8035,-122.2957
2015-04-10 15:39:59 -0700,0.004,37.8035,-122.2957
2015-04-10 15:40:00 -0700,0.004,37.8035,-122.2957
2015-04-10 15:40:02 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:03 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:04 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:05 -0700,0.004,37.8035,-122.2957
2015-04-10 15:40:06 -0700,0.004,37.8035,-122.2957
2015-04-10 15:40:07 -0700,0.004,37.8035,-122.2957
2015-04-10 15:40:08 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:09 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:10 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:11 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:12 -0700,0.005,37.8035,-122.2957
2015-04-10 15:40:13 -0700,0.004,37.8035,-122.2957
2015-04-10 15:40:14 -0700,0.004,37.8035,-122.2957
2015-04-10 15:40:15 -0700,0.005,37.8035,-122.2956
2015-04-10 15:40:16 -0700,0.006,37.8035,-122.2956
2015-04-10 15:40:17 -0700,0.005,37.8036,-122.2956
2015-04-10 15:40:18 -0700,0.006,37.8036,-122.2956
2015-04-10 15:40:19 -0700,0.004,37.8036,-122.2956
2015-04-10 15:40:20 -0700,0.005,37.8036,-122.2956
2015-04-10 15:40:21 -0700,0.004,37.8036,-122.2956
2015-04-10 15:40:22 -0700,0.004,37.8036,-122.2956
2015-04-10 15:40:23 -0700,0.004,37.8036,-122.2956
2015-04-10 15:40:24 -0700,0.004,37.8037,-122.2956
2015-04-10 15:40:25 -0700,0.005,37.8037,-122.2956
2015-04-10 15:40:26 -0700,0.003,37.8037,-122.2956
2015-04-10 15:40:27 -0700,0.003,37.8037,-122.2956
2015-04-10 15:40:28 -0700,0.004,37.8037,-122.2956
2015-04-10 15:40:29 -0700,0.005,37.8037,-122.2956
2015-04-10 15:40:30 -0700,0.004,37.8037,-122.2955
2015-04-10 15:40:31 -0700,0.004,37.8037,-122.2955
2015-04-10 15:40:32 -0700,0.005,37.8037,-122.2955
2015-04-10 15:40:33 -0700,0.004,37.8037,-122.2955
2015-04-10 15:40:34 -0700,0.004,37.8037,-122.2955
2015-04-10 15:40:35 -0700,0.003,37.8037,-122.2955
2015-04-10 15:40:37 -0700,0.005,37.8037,-122.2955
2015-04-10 15:40:38 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:39 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:40 -0700,0.005,37.8038,-122.2955
2015-04-10 15:40:41 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:42 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:43 -0700,0.005,37.8038,-122.2955
2015-04-10 15:40:44 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:45 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:46 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:47 -0700,0.004,37.8038,-122.2955
2015-04-10 15:40:48 -0700,0.005,37.8038,-122.2955
2015-04-10 15:40:49 -0700,0.005,37.8038,-122.2955
2015-04-10 15:40:50 -0700,0.005,37.8038,-122.2955
2015-04-10 15:40:51 -0700,0.005,37.8039,-122.2955
2015-04-10 15:40:52 -0700,0.004,37.8039,-122.2955
2015-04-10 15:40:53 -0700,0.004,37.8039,-122.2955
2015-04-10 15:40:54 -0700,0.006,37.8039,-122.2955
2015-04-10 15:40:55 -0700,0.007,37.8039,-122.2955
2015-04-10 15:40:56 -0700,0.005,37.8039,-122.2955
2015-04-10 15:40:57 -0700,0.005,37.8039,-122.2955
2015-04-10 15:40:58 -0700,0.004,37.8039,-122.2955
2015-04-10 15:40:59 -0700,0.004,37.8039,-122.2955
2015-04-10 15:41:00 -0700,0.004,37.804,-122.2955
2015-04-10 15:41:01 -0700,0.004,37.804,-122.2955
2015-04-10 15:41:02 -0700,0.004,37.804,-122.2955
2015-04-10 15:41:03 -0700,0.004,37.804,-122.2955
2015-04-10 15:41:04 -0700,0.004,37.804,-122.2955
2015-04-10 15:41:05 -0700,0.004,37.804,-122.2954
2015-04-10 15:41:06 -0700,0.004,37.804,-122.2954
2015-04-10 15:41:07 -0700,0.004,37.804,-122.2954
2015-04-10 15:41:08 -0700,0.004,37.804,-122.2954
2015-04-10 15:41:09 -0700,0.004,37.8041,-122.2954
2015-04-10 15:41:10 -0700,0.005,37.8041,-122.2955
2015-04-10 15:41:12 -0700,0.004,37.8041,-122.2955
2015-04-10 15:41:13 -0700,0.005,37.8041,-122.2955
2015-04-10 15:41:14 -0700,0.004,37.8041,-122.2955
2015-04-10 15:41:15 -0700,0.004,37.8041,-122.2955
2015-04-10 15:41:16 -0700,0.005,37.8041,-122.2955
2015-04-10 15:41:17 -0700,0.004,37.8041,-122.2955
2015-04-10 15:41:18 -0700,0.004,37.8041,-122.2956
2015-04-10 15:41:19 -0700,0.004,37.8041,-122.2956
2015-04-10 15:41:20 -0700,0.004,37.8041,-122.2956
2015-04-10 15:41:21 -0700,0.003,37.8041,-122.2956
2015-04-10 15:41:22 -0700,0.003,37.8042,-122.2956
2015-04-10 15:41:23 -0700,0.004,37.8042,-122.2956
2015-04-10 15:41:24 -0700,0.003,37.8042,-122.2956
2015-04-10 15:41:25 -0700,0.004,37.8042,-122.2956
2015-04-10 15:41:26 -0700,0.004,37.8042,-122.2956
2015-04-10 15:41:27 -0700,0.003,37.8042,-122.2956
2015-04-10 15:41:28 -0700,0.003,37.8042,-122.2956
2015-04-10 15:41:29 -0700,0.004,37.8042,-122.2956
2015-04-10 15:41:30 -0700,0.005,37.8042,-122.2957
2015-04-10 15:41:31 -0700,0.005,37.8042,-122.2957
2015-04-10 15:41:32 -0700,0.005,37.8042,-122.2957
2015-04-10 15:41:33 -0700,0.006,37.8042,-122.2957
2015-04-10 15:41:34 -0700,0.006,37.8042,-122.2957
2015-04-10 15:41:35 -0700,0.002,37.8042,-122.2957
2015-04-10 15:41:36 -0700,0.005,37.8042,-122.2957
2015-04-10 15:41:37 -0700,0.005,37.8042,-122.2957
2015-04-10 15:41:38 -0700,0.004,37.8042,-122.2957
2015-04-10 15:41:39 -0700,0.004,37.8042,-122.2957
2015-04-10 15:41:40 -0700,0.004,37.8042,-122.2958
2015-04-10 15:41:41 -0700,0.004,37.8042,-122.2958
2015-04-10 15:41:42 -0700,0.004,37.8042,-122.2958
2015-04-10 15:41:43 -0700,0.004,37.8042,-122.2958
2015-04-10 15:41:44 -0700,0.004,37.8042,-122.2958
2015-04-10 15:41:45 -0700,0.003,37.8042,-122.2958
2015-04-10 15:41:47 -0700,0.004,37.8042,-122.2959
2015-04-10 15:41:48 -0700,0.004,37.8042,-122.2959
2015-04-10 15:41:49 -0700,0.005,37.8042,-122.2959
2015-04-10 15:41:50 -0700,0.004,37.8042,-122.2959
2015-04-10 15:41:51 -0700,0.004,37.8042,-122.2959
2015-04-10 15:41:52 -0700,0.005,37.8042,-122.2959
2015-04-10 15:41:53 -0700,0.004,37.8042,-122.2959
2015-04-10 15:41:54 -0700,0.003,37.8042,-122.2959
2015-04-10 15:41:55 -0700,0.004,37.8042,-122.2959
2015-04-10 15:41:56 -0700,0.004,37.8042,-122.296
2015-04-10 15:41:57 -0700,0.004,37.8042,-122.296
2015-04-10 15:41:58 -0700,0.004,37.8042,-122.296
2015-04-10 15:41:59 -0700,0.004,37.8042,-122.296
2015-04-10 15:42:00 -0700,0.004,37.8042,-122.296
2015-04-10 15:42:01 -0700,0.004,37.8042,-122.296
2015-04-10 15:42:02 -0700,0.005,37.8042,-122.296
2015-04-10 15:42:03 -0700,0.005,37.8042,-122.296
2015-04-10 15:42:04 -0700,0.006,37.8042,-122.296
2015-04-10 15:42:05 -0700,0.007,37.8042,-122.296
2015-04-10 15:42:06 -0700,0.006,37.8042,-122.296
2015-04-10 15:42:07 -0700,0.005,37.8042,-122.2961
2015-04-10 15:42:08 -0700,0.004,37.8042,-122.2961
2015-04-10 15:42:09 -0700,0.004,37.8042,-122.2961
2015-04-10 15:42:10 -0700,0.004,37.8042,-122.2961
2015-04-10 15:42:11 -0700,0.003,37.8042,-122.2961
2015-04-10 15:42:12 -0700,0.003,37.8043,-122.2961
2015-04-10 15:42:13 -0700,0.004,37.8043,-122.2961
2015-04-10 15:42:14 -0700,0.004,37.8043,-122.2961
2015-04-10 15:42:15 -0700,0.005,37.8043,-122.2961
2015-04-10 15:42:16 -0700,0.004,37.8043,-122.2961
2015-04-10 15:42:17 -0700,0.003,37.8043,-122.2961
2015-04-10 15:42:18 -0700,0.003,37.8043,-122.2961
2015-04-10 15:42:19 -0700,0.003,37.8043,-122.2961
2015-04-10 15:42:20 -0700,0.004,37.8043,-122.2961
2015-04-10 15:42:22 -0700,0.005,37.8043,-122.2962
2015-04-10 15:42:23 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:24 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:25 -0700,0.005,37.8043,-122.2962
2015-04-10 15:42:26 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:27 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:28 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:29 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:30 -0700,0.005,37.8043,-122.2962
2015-04-10 15:42:31 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:32 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:33 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:34 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:35 -0700,0.004,37.8043,-122.2962
2015-04-10 15:42:36 -0700,0.004,37.8043,-122.2963
2015-04-10 15:42:37 -0700,0.004,37.8043,-122.2963
2015-04-10 15:42:38 -0700,0.005,37.8043,-122.2963
2015-04-10 15:42:39 -0700,0.006,37.8042,-122.2963
2015-04-10 15:42:40 -0700,0.004,37.8042,-122.2963
2015-04-10 15:42:41 -0700,0.005,37.8042,-122.2963
2015-04-10 15:42:42 -0700,0.006,37.8043,-122.2964
2015-04-10 15:42:43 -0700,0.005,37.8043,-122.2964
2015-04-10 15:42:44 -0700,0.004,37.8043,-122.2964
2015-04-10 15:42:45 -0700,0.005,37.8043,-122.2964
2015-04-10 15:42:46 -0700,0.004,37.8043,-122.2964
2015-04-10 15:42:47 -0700,0.004,37.8043,-122.2964
2015-04-10 15:42:48 -0700,0.004,37.8043,-122.2965
2015-04-10 15:42:49 -0700,0.004,37.8043,-122.2965
2015-04-10 15:42:50 -0700,0.004,37.8043,-122.2965
2015-04-10 15:42:51 -0700,0.004,37.8043,-122.2965
2015-04-10 15:42:52 -0700,0.004,37.8043,-122.2965
2015-04-10 15:42:53 -0700,0.004,37.8043,-122.2965
2015-04-10 15:42:54 -0700,0.005,37.8043,-122.2965
2015-04-10 15:42:55 -0700,0.005,37.8043,-122.2965
2015-04-10 15:42:56 -0700,0.005,37.8043,-122.2965
2015-04-10 15:42:57 -0700,0.005,37.8043,-122.2965
2015-04-10 15:42:58 -0700,0.004,37.8043,-122.2965
2015-04-10 15:42:59 -0700,0.005,37.8043,-122.2965
2015-04-10 15:43:00 -0700,0.005,37.8043,-122.2965
2015-04-10 15:43:01 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:02 -0700,0.004,37.8043,-122.2965
2015-04-10 15:43:03 -0700,0.004,37.8043,-122.2965
2015-04-10 15:43:04 -0700,0.004,37.8043,-122.2965
2015-04-10 15:43:05 -0700,0.004,37.8043,-122.2965
2015-04-10 15:43:06 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:07 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:08 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:09 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:10 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:11 -0700,0.005,37.8043,-122.2966
2015-04-10 15:43:12 -0700,0.005,37.8043,-122.2966
2015-04-10 15:43:13 -0700,0.005,37.8043,-122.2966
2015-04-10 15:43:14 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:15 -0700,0.004,37.8043,-122.2966
2015-04-10 15:43:16 -0700,0.004,37.8043,-122.2967
2015-04-10 15:43:17 -0700,0.004,37.8043,-122.2967
2015-04-10 15:43:18 -0700,0.005,37.8043,-122.2967
